heatmap_type,summarization_method,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
smoothgrad,seg_merge_hm,mean,mutants/udacity_change_dropout_rate_mutated0_MP_0.125_0.125_6_2,13,0,13,3,2,0,0,0,0,0
smoothgrad,seg_merge_hm,mean,mutants/udacity_change_dropout_rate_mutated0_MP_0.125_0.125_6_2,13,0,13,3,3,0,0,0,0,0
smoothgrad,seg_merge_hm,max,mutants/udacity_change_dropout_rate_mutated0_MP_0.125_0.125_6_2,13,13,0,3,1,97,4,76,100,97
smoothgrad,seg_merge_hm,max,mutants/udacity_change_dropout_rate_mutated0_MP_0.125_0.125_6_2,13,7,6,3,2,92,4,64,54,55
smoothgrad,seg_merge_hm,max,mutants/udacity_change_dropout_rate_mutated0_MP_0.125_0.125_6_2,13,11,2,3,3,95,4,73,85,83
smoothgrad,seg_merge_hm,mean,mutants/udacity_change_dropout_rate_mutated0_MP_0.25_0.25_6_7,10,10,0,4,1,97,3,77,100,97
smoothgrad,seg_merge_hm,mean,mutants/udacity_change_dropout_rate_mutated0_MP_0.25_0.25_6_7,10,0,10,4,2,0,0,0,0,0
smoothgrad,seg_merge_hm,mean,mutants/udacity_change_dropout_rate_mutated0_MP_0.25_0.25_6_7,10,0,10,4,3,0,0,0,0,0
smoothgrad,seg_merge_hm,max,mutants/udacity_change_dropout_rate_mutated0_MP_0.25_0.25_6_7,10,10,0,4,1,97,4,71,100,96
smoothgrad,seg_merge_hm,max,mutants/udacity_change_dropout_rate_mutated0_MP_0.25_0.25_6_7,10,10,0,4,2,97,4,71,100,96
smoothgrad,seg_merge_hm,max,mutants/udacity_change_dropout_rate_mutated0_MP_0.25_0.25_6_7,10,9,1,4,3,96,4,69,90,87
smoothgrad,seg_merge_hm,mean,mutants/udacity_change_dropout_rate_mutated0_MP_0.75_0.75_6_0,9,9,0,0,1,97,3,75,100,97
smoothgrad,seg_merge_hm,mean,mutants/udacity_change_dropout_rate_mutated0_MP_0.75_0.75_6_0,9,9,0,0,2,97,3,75,100,97
smoothgrad,seg_merge_hm,mean,mutants/udacity_change_dropout_rate_mutated0_MP_0.75_0.75_6_0,9,9,0,0,3,97,3,75,100,97
smoothgrad,seg_merge_hm,max,mutants/udacity_change_dropout_rate_mutated0_MP_0.75_0.75_6_0,9,9,0,0,1,97,4,69,100,96
smoothgrad,seg_merge_hm,max,mutants/udacity_change_dropout_rate_mutated0_MP_0.75_0.75_6_0,9,9,0,0,2,97,4,69,100,96
smoothgrad,seg_merge_hm,max,mutants/udacity_change_dropout_rate_mutated0_MP_0.75_0.75_6_0,9,9,0,0,3,97,4,69,100,96
smoothgrad,seg_merge_hm,mean,mutants/udacity_change_dropout_rate_mutated0_MP_1.0_1.0_6_1,4,4,0,0,1,97,3,57,100,93
smoothgrad,seg_merge_hm,mean,mutants/udacity_change_dropout_rate_mutated0_MP_1.0_1.0_6_1,4,0,4,0,2,0,0,0,0,0
smoothgrad,seg_merge_hm,mean,mutants/udacity_change_dropout_rate_mutated0_MP_1.0_1.0_6_1,4,0,4,0,3,0,0,0,0,0
smoothgrad,seg_merge_hm,max,mutants/udacity_change_dropout_rate_mutated0_MP_1.0_1.0_6_1,4,4,0,0,1,96,4,50,100,91
smoothgrad,seg_merge_hm,max,mutants/udacity_change_dropout_rate_mutated0_MP_1.0_1.0_6_1,4,4,0,0,2,96,4,50,100,91
smoothgrad,seg_merge_hm,max,mutants/udacity_change_dropout_rate_mutated0_MP_1.0_1.0_6_1,4,4,0,0,3,96,4,50,100,91
smoothgrad,seg_merge_hm,mean,mutants/udacity_change_label_mutated0_MP_12.5_4,9,6,3,3,1,95,3,67,67,67
smoothgrad,seg_merge_hm,mean,mutants/udacity_change_label_mutated0_MP_12.5_4,9,2,7,3,2,91,3,40,22,23
smoothgrad,seg_merge_hm,mean,mutants/udacity_change_label_mutated0_MP_12.5_4,9,0,9,3,3,0,0,0,0,0
smoothgrad,seg_merge_hm,max,mutants/udacity_change_label_mutated0_MP_12.5_4,9,9,0,3,1,97,4,69,100,96
smoothgrad,seg_merge_hm,max,mutants/udacity_change_label_mutated0_MP_12.5_4,9,9,0,3,2,97,4,69,100,96
smoothgrad,seg_merge_hm,max,mutants/udacity_change_label_mutated0_MP_12.5_4,9,8,1,3,3,96,4,67,89,86
smoothgrad,seg_merge_hm,mean,mutants/udacity_change_label_mutated0_MP_25.0_1,4,3,1,1,1,96,3,50,75,71
smoothgrad,seg_merge_hm,mean,mutants/udacity_change_label_mutated0_MP_25.0_1,4,0,4,1,2,0,0,0,0,0
smoothgrad,seg_merge_hm,mean,mutants/udacity_change_label_mutated0_MP_25.0_1,4,0,4,1,3,0,0,0,0,0
smoothgrad,seg_merge_hm,max,mutants/udacity_change_label_mutated0_MP_25.0_1,4,4,0,1,1,96,4,50,100,91
smoothgrad,seg_merge_hm,max,mutants/udacity_change_label_mutated0_MP_25.0_1,4,4,0,1,2,96,4,50,100,91
smoothgrad,seg_merge_hm,max,mutants/udacity_change_label_mutated0_MP_25.0_1,4,4,0,1,3,96,4,50,100,91
smoothgrad,seg_merge_hm,mean,mutants/udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,10,10,0,2,1,97,3,77,100,97
smoothgrad,seg_merge_hm,mean,mutants/udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,10,1,9,2,2,90,3,25,10,11
smoothgrad,seg_merge_hm,mean,mutants/udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,10,1,9,2,3,90,3,25,10,11
smoothgrad,seg_merge_hm,max,mutants/udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,10,10,0,2,1,97,4,71,100,96
smoothgrad,seg_merge_hm,max,mutants/udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,10,10,0,2,2,97,4,71,100,96
smoothgrad,seg_merge_hm,max,mutants/udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,10,10,0,2,3,97,4,71,100,96
