heatmap_type,summarization_method,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
faster-scorecam,avg_road_attention_percentage,mean,icse20/DAVE2-Track1-DayNightSnow,4,0,4,1,1,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,mean,icse20/DAVE2-Track1-DayNightSnow,3,0,3,2,2,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,mean,icse20/DAVE2-Track1-DayNightSnow,4,0,4,1,3,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,icse20/DAVE2-Track1-DayNightSnow,4,4,0,1,1,95,5,33,100,83
faster-scorecam,avg_road_attention_percentage,max,icse20/DAVE2-Track1-DayNightSnow,3,2,1,2,2,94,5,20,67,54
faster-scorecam,avg_road_attention_percentage,max,icse20/DAVE2-Track1-DayNightSnow,4,4,0,1,3,95,5,33,100,83
faster-scorecam,road_percentage,mean,icse20/DAVE2-Track1-Fog,4,0,4,0,1,0,0,0,0,0
faster-scorecam,road_percentage,mean,icse20/DAVE2-Track1-Fog,4,0,4,0,2,0,0,0,0,0
faster-scorecam,road_percentage,mean,icse20/DAVE2-Track1-Fog,4,0,4,0,3,0,0,0,0,0
faster-scorecam,road_percentage,max,icse20/DAVE2-Track1-Fog,4,0,4,0,1,0,0,0,0,0
faster-scorecam,road_percentage,max,icse20/DAVE2-Track1-Fog,4,0,4,0,2,0,0,0,0,0
faster-scorecam,road_percentage,max,icse20/DAVE2-Track1-Fog,4,1,3,0,3,89,9,7,25,20
faster-scorecam,total_road_attention_percentage,mean,icse20/DAVE2-Track1-Fog,4,4,0,0,1,97,3,50,100,91
faster-scorecam,total_road_attention_percentage,mean,icse20/DAVE2-Track1-Fog,4,3,1,0,2,97,3,43,75,70
faster-scorecam,total_road_attention_percentage,mean,icse20/DAVE2-Track1-Fog,4,3,1,0,3,97,3,43,75,70
faster-scorecam,total_road_attention_percentage,max,icse20/DAVE2-Track1-Fog,4,4,0,0,1,97,3,44,100,89
faster-scorecam,total_road_attention_percentage,max,icse20/DAVE2-Track1-Fog,4,4,0,0,2,97,3,44,100,89
faster-scorecam,total_road_attention_percentage,max,icse20/DAVE2-Track1-Fog,4,3,1,0,3,96,3,38,75,68
faster-scorecam,avg_road_attention_percentage,mean,icse20/DAVE2-Track1-Fog,4,0,4,0,1,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,mean,icse20/DAVE2-Track1-Fog,4,0,4,0,2,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,mean,icse20/DAVE2-Track1-Fog,4,0,4,0,3,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,icse20/DAVE2-Track1-Fog,4,0,4,0,1,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,icse20/DAVE2-Track1-Fog,4,4,0,0,2,95,5,33,100,83
faster-scorecam,avg_road_attention_percentage,max,icse20/DAVE2-Track1-Fog,4,3,1,0,3,94,5,27,75,64
faster-scorecam,road_percentage,mean,icse20/DAVE2-Track1-Normal,0,0,0,0,1,0,0,0,0,0
faster-scorecam,road_percentage,mean,icse20/DAVE2-Track1-Normal,0,0,0,0,2,0,0,0,0,0
faster-scorecam,road_percentage,mean,icse20/DAVE2-Track1-Normal,0,0,0,0,3,0,0,0,0,0
faster-scorecam,road_percentage,max,icse20/DAVE2-Track1-Normal,0,0,0,0,1,0,0,0,0,0
faster-scorecam,road_percentage,max,icse20/DAVE2-Track1-Normal,0,0,0,0,2,0,0,0,0,0
faster-scorecam,road_percentage,max,icse20/DAVE2-Track1-Normal,0,0,0,0,3,0,0,0,0,0
faster-scorecam,total_road_attention_percentage,mean,icse20/DAVE2-Track1-Normal,0,0,0,0,1,0,0,0,0,0
faster-scorecam,total_road_attention_percentage,mean,icse20/DAVE2-Track1-Normal,0,0,0,0,2,0,0,0,0,0
faster-scorecam,total_road_attention_percentage,mean,icse20/DAVE2-Track1-Normal,0,0,0,0,3,0,0,0,0,0
faster-scorecam,total_road_attention_percentage,max,icse20/DAVE2-Track1-Normal,0,0,0,0,1,0,0,0,0,0
faster-scorecam,total_road_attention_percentage,max,icse20/DAVE2-Track1-Normal,0,0,0,0,2,0,0,0,0,0
faster-scorecam,total_road_attention_percentage,max,icse20/DAVE2-Track1-Normal,0,0,0,0,3,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,mean,icse20/DAVE2-Track1-Normal,0,0,0,0,1,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,mean,icse20/DAVE2-Track1-Normal,0,0,0,0,2,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,mean,icse20/DAVE2-Track1-Normal,0,0,0,0,3,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,icse20/DAVE2-Track1-Normal,0,0,0,0,1,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,icse20/DAVE2-Track1-Normal,0,0,0,0,2,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,icse20/DAVE2-Track1-Normal,0,0,0,0,3,0,0,0,0,0
