heatmap_type,summarization_method,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-70,2,0,2,0,4,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-70,2,0,2,0,5,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-70,2,0,2,0,6,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-80,1,0,1,0,1,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-80,1,0,1,0,2,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-80,1,0,1,0,3,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-80,1,0,1,0,4,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-80,1,0,1,0,5,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-80,1,0,1,0,6,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-90,1,0,1,0,1,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-90,1,0,1,0,2,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-90,1,0,1,0,3,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-90,1,0,1,0,4,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-90,1,0,1,0,5,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-90,1,0,1,0,6,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-10,1,0,1,0,1,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-10,1,0,1,0,2,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-10,1,1,0,0,3,95,5,17,100,67
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-10,1,1,0,0,4,95,5,17,100,67
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-10,1,0,1,0,5,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-10,1,0,1,0,6,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-100,2,2,0,0,1,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-100,2,1,1,0,2,94,5,17,50,42
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-100,2,2,0,0,3,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-100,2,2,0,0,4,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-100,2,2,0,0,5,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-100,2,2,0,0,6,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-20,3,0,3,0,1,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-20,3,1,2,0,2,94,5,17,33,30
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-20,3,3,0,0,3,95,5,38,100,86
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-20,3,3,0,0,4,95,5,38,100,86
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-20,3,3,0,0,5,95,5,38,100,86
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-20,3,3,0,0,6,95,5,38,100,86
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-30,2,2,0,0,1,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-30,2,2,0,0,2,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-30,2,2,0,0,3,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-30,2,1,1,0,4,94,5,17,50,42
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-30,2,0,2,0,5,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-30,2,0,2,0,6,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-40,3,3,0,0,1,95,5,38,100,86
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-40,2,2,0,1,2,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-40,2,2,0,1,3,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-40,2,1,1,1,4,94,5,17,50,42
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-40,3,2,1,0,5,94,5,29,67,59
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-40,3,2,1,0,6,94,5,29,67,59
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-50,2,0,2,0,1,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-50,2,2,0,0,2,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-50,2,2,0,0,3,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-50,2,2,0,0,4,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-50,2,2,0,0,5,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-50,2,0,2,0,6,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-60,2,2,0,0,1,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-60,2,1,1,0,2,94,5,17,50,42
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-60,2,2,0,0,3,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-60,2,1,1,0,4,94,5,17,50,42
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-60,2,2,0,0,5,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-60,2,2,0,0,6,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-70,2,2,0,0,1,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-70,2,2,0,0,2,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-70,2,1,1,0,3,94,5,17,50,42
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-70,2,1,1,0,4,94,5,17,50,42
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-70,2,0,2,0,5,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-70,2,0,2,0,6,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-80,3,2,1,0,1,94,5,29,67,59
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-80,3,2,1,0,2,94,5,29,67,59
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-80,3,3,0,0,3,95,5,38,100,86
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-80,3,3,0,0,4,95,5,38,100,86
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-80,3,3,0,0,5,95,5,38,100,86
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-80,3,3,0,0,6,95,5,38,100,86
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-90,2,2,0,1,1,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-90,2,0,2,1,2,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-90,2,1,1,1,3,94,5,17,50,42
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-90,2,1,1,1,4,94,5,17,50,42
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-90,2,0,2,1,5,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-rain-90,2,0,2,1,6,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-10,3,3,0,0,1,95,5,38,100,86
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-10,2,2,0,1,2,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-10,2,2,0,1,3,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-10,2,2,0,1,4,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-10,3,3,0,0,5,95,5,38,100,86
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-10,3,2,1,0,6,94,5,29,67,59
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-100,2,2,0,0,1,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-100,2,2,0,0,2,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-100,2,1,1,0,3,94,5,17,50,42
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-100,2,0,2,0,4,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-100,2,2,0,0,5,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-100,2,2,0,0,6,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-20,2,2,0,1,1,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-20,2,1,1,1,2,94,5,17,50,42
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-20,2,1,1,1,3,94,5,17,50,42
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-20,3,1,2,0,4,94,5,17,33,30
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-20,3,1,2,0,5,94,5,17,33,30
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-20,3,1,2,0,6,94,5,17,33,30
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-30,2,2,0,0,1,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-30,2,2,0,0,2,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-30,2,2,0,0,3,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-30,2,1,1,0,4,94,5,17,50,42
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-30,2,0,2,0,5,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-30,2,0,2,0,6,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-40,2,2,0,0,1,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-40,2,1,1,0,2,94,5,17,50,42
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-40,2,2,0,0,3,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-40,2,2,0,0,4,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-40,2,2,0,0,5,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-40,2,2,0,0,6,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-50,3,3,0,0,1,95,5,38,100,86
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-50,3,3,0,0,2,95,5,38,100,86
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-50,2,1,1,1,3,94,5,17,50,42
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-50,2,2,0,1,4,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-50,2,2,0,1,5,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-50,3,3,0,0,6,95,5,38,100,86
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-60,2,2,0,0,1,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-60,2,2,0,0,2,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-60,2,2,0,0,3,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-60,2,1,1,0,4,94,5,17,50,42
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-60,2,0,2,0,5,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-60,2,0,2,0,6,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-70,2,2,0,0,1,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-70,2,2,0,0,2,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-70,2,2,0,0,3,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-70,2,2,0,0,4,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-70,2,2,0,0,5,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-70,2,2,0,0,6,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-90,2,2,0,0,1,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-90,2,1,1,0,2,94,5,17,50,42
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-90,2,2,0,0,3,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-90,2,2,0,0,4,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-90,2,2,0,0,5,95,5,29,100,80
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-snow-90,2,2,0,0,6,95,5,29,100,80
